Index,Filename,AVG CPU Cycles / ms,AVG MEM Changes / ms,AVG Wattage,Length of observation period,AVG Raleway Load Time,AVG Montserrat Load Time,AVG SourceSans Load Time
484,input/TTF\Firefox 2023-05-22 21.01 profile(1).json,30275894,3342.9767441860463,0.003123745834,205.067,124.451,165.155,164.511
485,input/TTF\Firefox 2023-05-22 21.01 profile(2).json,33237397,2899.6616915422887,0.003335166666,214.743,134.719,169.287,180.62
486,input/TTF\Firefox 2023-05-22 21.01 profile.json,32608792,2238.6428571428573,0.003444429166,221.928,139.041,172.36,184.03
487,input/TTF\Firefox 2023-05-22 21.02 profile(1).json,34577043,2001.9138755980862,0.0032388125,208.303,128.894,163.124,172.54
488,input/TTF\Firefox 2023-05-22 21.02 profile.json,31966047,2416.927536231884,0.002947920834,201.613,136.897,168.234,167.557
489,input/TTF\Firefox 2023-05-22 21.03 profile(1).json,31702570,2765.4883720930234,0.0039769375,261.341,157.474,212.049,221.845
490,input/TTF\Firefox 2023-05-22 21.03 profile(2).json,31605807,3107.6721311475408,0.003377541667,214.833,134.905,175.136,174.495
491,input/TTF\Firefox 2023-05-22 21.03 profile.json,31381221,3945.281767955801,0.0037045791669999997,234.265,163.447,203.798,206.48
492,input/TTF\Firefox 2023-05-22 21.04 profile(1).json,33367751,2453.3333333333335,0.0034438,219.136,131.923,157.143,179.817
493,input/TTF\Firefox 2023-05-22 21.04 profile.json,31905082,4559.005649717514,0.002468995834,177.783,110.454,136.162,144.085
494,input/TTF\Firefox 2023-05-22 21.05 profile(1).json,31423763,3107.6521739130435,0.0031834125,205.669,131.626,158.58,166.47
495,input/TTF\Firefox 2023-05-22 21.05 profile(2).json,32584906,3156.5148514851485,0.0030002375,203.663,125.97,154.728,167.776
496,input/TTF\Firefox 2023-05-22 21.05 profile.json,32166988,2421.0149253731342,0.003198908334,207.433,136.53,154.531,171.74
497,input/TTF\Firefox 2023-05-23 09.08 profile(1).json,34813817,1255.1595330739299,0.00368535,226.328,134.163,166.454,188.13
498,input/TTF\Firefox 2023-05-23 09.08 profile.json,28545570,3986.6198830409357,0.002790629167,182.076,76.525,136.805,145.24
499,input/TTF\Firefox 2023-05-23 09.11 profile.json,34576183,1663.750972762646,0.003650525,234.046,123.967,181.684,191.799
