Index,Filename,AVG CPU Cycles / ms,AVG MEM Changes / ms,AVG Wattage,Length of observation period,AVG Raleway Load Time,AVG Montserrat Load Time,AVG SourceSans Load Time
46,input/WOFF2\Firefox 2023-05-22 07.59 profile(1).json,26485921,3610.1005586592178,0.002693204167,190.385,119.394,148.787,148.009
47,input/WOFF2\Firefox 2023-05-22 07.59 profile(2).json,28615810,6198.0115606936415,0.0028117666669999998,181.899,90.868,126.407,136.789
48,input/WOFF2\Firefox 2023-05-22 07.59 profile.json,28507431,6648.251572327044,0.0027379,162.289,83.872,121.729,124.435
49,input/WOFF2\Firefox 2023-05-22 08.00 profile(1).json,26100820,6462.1,0.002629904167,162.335,85.73,113.408,121.221
50,input/WOFF2\Firefox 2023-05-22 08.00 profile.json,29045521,5366.816568047338,0.002749541667,167.634,80.347,117.862,124.399
51,input/WOFF2\Firefox 2023-05-22 08.01 profile(1).json,27768387,4450.541176470589,0.002603325,166.491,109.926,106.708,124.435
52,input/WOFF2\Firefox 2023-05-22 08.01 profile(2).json,29565507,5254.502673796792,0.002776141666,175.951,99.394,113.124,131.494
53,input/WOFF2\Firefox 2023-05-22 08.01 profile.json,27198559,4473.2,0.003008458334,181.22,86.981,133.235,138.198
54,input/WOFF2\Firefox 2023-05-22 08.02 profile(1).json,27327722,5910.062111801242,0.002675104166,168.784,98.441,103.109,119.914
55,input/WOFF2\Firefox 2023-05-22 08.02 profile.json,27285844,7405.852348993289,0.002516179166,154.101,89.963,103.398,114.23
56,input/WOFF2\Firefox 2023-05-22 08.03 profile(1).json,28112731,5246.067114093959,0.002645458333,162.852,99.309,110.239,121.713
57,input/WOFF2\Firefox 2023-05-22 08.03 profile(2).json,26391254,6645.473684210527,0.002076620833,158.849,94.729,105.064,109.039
58,input/WOFF2\Firefox 2023-05-22 08.03 profile.json,28858925,6372.975609756098,0.002402525,152.129,83.902,94.599,112.469
59,input/WOFF2\Firefox 2023-05-22 08.04 profile(1).json,27876178,5140.190476190476,0.0027628125,168.163,99.428,112.857,125.69
60,input/WOFF2\Firefox 2023-05-22 08.04 profile.json,26377106,6436.238410596026,0.002418304166,153.577,93.734,109.427,109.29
61,input/WOFF2\Firefox 2023-05-22 08.05 profile(1).json,28417980,4815.35260115607,0.002468954166,172.045,89.71,122.854,134.215
62,input/WOFF2\Firefox 2023-05-22 08.05 profile(2).json,26721455,6489.6,0.002741466667,178.184,107.467,117.553,133.8
63,input/WOFF2\Firefox 2023-05-22 08.05 profile.json,28074007,7035.368421052632,0.002535333333,162.617,95.27,107.016,119.108
64,input/WOFF2\Firefox 2023-05-22 08.06 profile(1).json,28219756,6525.714285714285,0.0025852125,161.498,101.653,110.923,118.483
