Index,Filename,AVG CPU Cycles / ms,AVG MEM Changes / ms,AVG Wattage,Length of observation period,AVG Raleway Load Time,AVG Montserrat Load Time,AVG SourceSans Load Time
368,input/OTF\Firefox 2023-05-22 13.05 profile.json,32243092,1616.3106796116506,0.0034371375,210.544,106.514,155.28,171.532
369,input/OTF\Firefox 2023-05-22 13.06 profile(1).json,32272356,3078.695652173913,0.0032198083329999998,199.627,115.47,151.721,158.919
370,input/OTF\Firefox 2023-05-22 13.06 profile(2).json,31758090,3741.988023952096,0.00311805,182.035,95.478,123.6,141.153
371,input/OTF\Firefox 2023-05-22 13.06 profile.json,30311957,1981.3197969543148,0.0032459375,211.626,144.543,166.021,165.926
372,input/OTF\Firefox 2023-05-22 13.07 profile(1).json,31586892,2586.0,0.003282620833,200.142,111.313,133.803,151.731
373,input/OTF\Firefox 2023-05-22 13.07 profile.json,30133690,2583.217391304348,0.002957729166,191.974,108.113,153.444,158.431
374,input/OTF\Firefox 2023-05-22 13.08 profile(1).json,31498901,2552.082474226804,0.002992395833,195.688,116.706,149.849,157.066
375,input/OTF\Firefox 2023-05-22 13.08 profile(2).json,31150672,2755.764705882353,0.00298395,197.509,117.445,144.667,156.175
376,input/OTF\Firefox 2023-05-22 13.08 profile.json,33118366,1811.3364928909953,0.003149416667,212.459,113.578,161.642,171.903
377,input/OTF\Firefox 2023-05-22 13.09 profile(1).json,33222892,2529.7688442211056,0.002980204167,189.054,97.361,135.049,151.666
378,input/OTF\Firefox 2023-05-22 13.09 profile(2).json,33684271,2299.3705583756346,0.0031866583329999997,196.99,107.78,141.438,149.523
379,input/OTF\Firefox 2023-05-22 13.09 profile.json,32061780,1926.1739130434783,0.0036747791669999997,217.837,110.212,163.517,169.421
380,input/OTF\Firefox 2023-05-22 13.10 profile(1).json,31974423,2090.6105263157897,0.003331204166,202.518,103.665,147.718,158.703
381,input/OTF\Firefox 2023-05-22 13.10 profile.json,32433184,1829.4562211981568,0.003442395834,213.342,115.933,143.155,172.886
382,input/OTF\Firefox 2023-05-22 13.11 profile(1).json,32090545,2210.8544600938967,0.004272245833,274.622,178.435,215.698,229.812
383,input/OTF\Firefox 2023-05-22 13.11 profile(2).json,31778601,1953.7170731707317,0.003653883334,236.029,151.226,171.834,198.692
384,input/OTF\Firefox 2023-05-22 13.11 profile.json,31038612,1814.279569892473,0.003291720833,201.715,107.871,144.969,163.947
385,input/OTF\Firefox 2023-05-22 13.12 profile(1).json,31461912,2342.8333333333335,0.0031422625,206.479,118.526,162.625,169.673
386,input/OTF\Firefox 2023-05-22 13.12 profile.json,30782015,2394.197802197802,0.00281095,182.838,114.863,139.653,147.955
387,input/OTF\Firefox 2023-05-22 13.13 profile(1).json,32550547,2777.491525423729,0.003109275,190.86,104.085,139.571,152.284
388,input/OTF\Firefox 2023-05-22 13.13 profile(2).json,32484223,3053.74011299435,0.003128558334,205.775,122.505,149.036,165.207
389,input/OTF\Firefox 2023-05-22 13.13 profile.json,33635033,2257.9166666666665,0.003378454167,198.844,121.764,144.582,161.21
390,input/OTF\Firefox 2023-05-22 13.14 profile(1).json,33380159,3372.093023255814,0.003043408334,196.555,119.144,134.222,152.165
391,input/OTF\Firefox 2023-05-22 13.14 profile.json,33240888,2179.2331606217617,0.003212683333,192.728,97.427,135.107,151.51
392,input/OTF\Firefox 2023-05-22 13.15 profile(1).json,31169559,1942.5084745762713,0.002989725,188.168,102.732,138.274,142.501
393,input/OTF\Firefox 2023-05-22 13.15 profile(2).json,32523649,3489.0476190476193,0.003114983334,192.363,115.202,139.69,152.121
394,input/OTF\Firefox 2023-05-22 13.15 profile.json,30332562,2131.7426900584796,0.0029437125,183.948,106.467,127.268,138.596
395,input/OTF\Firefox 2023-05-22 13.19 profile(1).json,32270318,1641.615763546798,0.003320970834,208.034,128.354,154.339,164.698
396,input/OTF\Firefox 2023-05-22 13.19 profile.json,30648612,2992.9411764705883,0.0028630291659999998,175.05,102.879,127.917,139.91
397,input/OTF\Firefox 2023-05-22 13.20 profile(1).json,32579881,3212.60103626943,0.0031590125,195.291,115.655,147.935,154.656
398,input/OTF\Firefox 2023-05-22 13.21 profile(1).json,33944089,1730.5806451612902,0.003795866667,233.286,148.527,177.622,190.445
399,input/OTF\Firefox 2023-05-22 13.22 profile(1).json,31760297,2121.699481865285,0.0031624083329999998,204.267,116.169,148.537,163.315
400,input/OTF\Firefox 2023-05-22 13.23 profile(1).json,34101677,2026.3829787234042,0.003217666667,197.812,107.377,139.099,152.312
401,input/OTF\Firefox 2023-05-22 13.23 profile(2).json,32418277,2671.6631578947367,0.0030096625,186.847,116.665,137.83,146.994
402,input/OTF\Firefox 2023-05-22 13.23 profile.json,31681871,1323.68,0.003367633333,215.299,127.966,163.06,170.677
403,input/OTF\Firefox 2023-05-22 13.24 profile(1).json,32333741,2975.0222222222224,0.003005441667,189.218,108.695,129.399,150.658
404,input/OTF\Firefox 2023-05-22 13.24 profile.json,33297456,2532.3478260869565,0.003095316666,189.099,100.187,135.953,150.179
405,input/OTF\Firefox 2023-05-22 13.25 profile(2).json,32851891,1916.9137055837564,0.003064383333,187.532,105.339,136.146,147.334
406,input/OTF\Firefox 2023-05-22 13.26 profile(1).json,32860570,2221.5652173913045,0.003031645833,187.981,105.93,140.092,151.017
407,input/OTF\Firefox 2023-05-22 13.26 profile.json,34725574,1844.982456140351,0.004070133333,254.085,158.616,196.474,211.948
408,input/OTF\Firefox 2023-05-22 13.27 profile(2).json,34429979,2419.622641509434,0.003196716666,198.716,111.43,144.153,154.51
409,input/OTF\Firefox 2023-05-22 13.27 profile.json,32801261,3032.086956521739,0.003457975,213.294,132.856,155.637,163.626
410,input/OTF\Firefox 2023-05-22 13.28 profile.json,32450201,2863.913043478261,0.002986945833,177.83,97.202,127.922,140.356
411,input/OTF\Firefox 2023-05-22 13.30 profile.json,34032028,4265.762711864407,0.003240570833,196.221,116.338,138.901,152.641
412,input/OTF\Firefox 2023-05-22 13.32 profile(1).json,31886268,2163.063829787234,0.0033116499999999998,208.266,121.268,142.387,162.475
413,input/OTF\Firefox 2023-05-22 13.33 profile(1).json,33353958,3413.9888268156424,0.002788475,176.859,99.062,127.028,136.925
414,input/OTF\Firefox 2023-05-22 13.34 profile(1).json,32017432,2576.8695652173915,0.003038733333,183.867,108.581,135.892,143.665
415,input/OTF\Firefox 2023-05-22 13.34 profile.json,30153067,2666.9837837837836,0.003089641667,186.011,114.658,142.236,152.005
416,input/OTF\Firefox 2023-05-22 13.35 profile(1).json,32068939,3162.3636363636365,0.003067983333,198.894,110.821,155.366,159.824
417,input/OTF\Firefox 2023-05-22 13.37 profile(1).json,31372252,3499.4140127388537,0.0027512833329999997,167.757,88.132,109.894,127.353
418,input/OTF\Firefox 2023-05-22 13.37 profile(2).json,31953510,2776.3516483516482,0.003205991667,200.689,123.363,158.022,159.13
419,input/OTF\Firefox 2023-05-22 13.38 profile(1).json,32043901,2189.979797979798,0.0031099499999999998,191.203,120.764,149.452,153.428
420,input/OTF\Firefox 2023-05-22 13.39 profile(1).json,31184807,2069.818181818182,0.003283770833,201.595,118.975,149.628,153.799
421,input/OTF\Firefox 2023-05-22 13.39 profile(2).json,32668509,2212.0,0.0029633375,186.709,111.829,132.132,146.169
422,input/OTF\Firefox 2023-05-22 13.39 profile.json,33043203,2458.204081632653,0.0032410791659999998,210.481,117.801,147.091,166.952
423,input/OTF\Firefox 2023-05-22 13.40 profile.json,34008928,2506.0298507462685,0.003386975,212.594,136.737,166.961,175.484
424,input/OTF\Firefox 2023-05-22 13.50 profile(1).json,34112123,2533.8860103626944,0.00306075,180.018,106.745,120.806,146.018
425,input/OTF\Firefox 2023-05-22 13.51 profile(1).json,32250451,1828.9680365296804,0.003171370833,200.346,113.819,144.604,156.451
426,input/OTF\Firefox 2023-05-22 13.51 profile.json,31946506,2555.78021978022,0.002539479167,192.531,113.667,154.013,160.693
427,input/OTF\Firefox 2023-05-22 13.52 profile(2).json,31256520,2156.817679558011,0.003493575,230.749,136.971,182.48,185.707
428,input/OTF\Firefox 2023-05-22 13.53 profile(1).json,32652299,1636.2448979591836,0.003296104166,202.695,110.944,146.611,161.095
429,input/OTF\Firefox 2023-05-22 13.54 profile(1).json,35076244,1495.787610619469,0.0035922666659999997,219.831,121.178,154.342,175.931
430,input/OTF\Firefox 2023-05-22 13.54 profile(2).json,32295814,1636.9285714285713,0.003792795833,240.309,157.217,186.423,202.474
431,input/OTF\Firefox 2023-05-22 13.54 profile.json,31709492,2139.92,0.003378133334,210.786,106.213,161.324,169.308
432,input/OTF\Firefox 2023-05-22 13.55 profile(1).json,33044737,1668.8995215311004,0.0033468375,209.668,113.46,155.61,167.311
433,input/OTF\Firefox 2023-05-22 13.55 profile.json,33577093,1529.3390557939915,0.003877458333,243.972,155.921,185.801,199.364
434,input/OTF\Firefox 2023-05-22 13.57 profile(1).json,31957117,1985.0833333333333,0.002564320833,190.617,109.221,141.022,148.098
435,input/OTF\Firefox 2023-05-22 13.57 profile.json,31810247,2565.929411764706,0.002862641667,173.103,89.767,129.745,135.042
436,input/OTF\Firefox 2023-05-22 14.00 profile(1).json,30116261,1831.6078431372548,0.003224433333,208.434,115.769,149.559,163.32
437,input/OTF\Firefox 2023-05-22 14.00 profile(2).json,32319058,2024.3440860215053,0.003368,214.331,114.833,159.668,169.838
438,input/OTF\Firefox 2023-05-22 14.00 profile.json,31075314,2234.357894736842,0.002965408333,187.324,101.023,132.474,146.24
439,input/OTF\Firefox 2023-05-22 14.01 profile(1).json,33285077,2197.4715025906735,0.003217979166,204.106,105.767,141.815,159.434
440,input/OTF\Firefox 2023-05-22 14.01 profile.json,30376344,2277.528795811518,0.0034606999999999997,226.37,116.269,175.777,184.019
441,input/OTF\Firefox 2023-05-22 14.02 profile.json,33033524,1519.6380090497737,0.003960379167,264.336,120.895,207.062,223.266
442,input/OTF\Firefox 2023-05-22 14.12 profile.json,29917195,2356.7748691099478,0.003581333334,213.2,128.026,168.278,171.313
443,input/OTF\Firefox 2023-05-22 14.13 profile(1).json,33542411,1900.24,0.003509925,213.609,107.231,133.132,167.59
444,input/OTF\Firefox 2023-05-22 14.13 profile(2).json,34341218,3567.8315789473686,0.0034742125,210.204,118.288,140.811,169.042
445,input/OTF\Firefox 2023-05-22 14.13 profile.json,33828468,2586.4455958549224,0.003127245833,197.118,114.234,141.025,155.622
446,input/OTF\Firefox 2023-05-22 14.14 profile(1).json,32687940,2619.846153846154,0.003382191667,207.357,111.968,154.261,163.29
447,input/OTF\Firefox 2023-05-22 14.14 profile.json,32344384,2236.7830687830688,0.0030788708329999998,190.784,118.557,146.006,157.078
448,input/OTF\Firefox 2023-05-22 14.15 profile(1).json,32832894,2637.1304347826085,0.002994191666,186.355,118.618,140.566,156.853
449,input/OTF\Firefox 2023-05-22 14.15 profile(2).json,31871530,1827.7802197802198,0.0032340999999999997,204.087,131.245,148.417,159.893
450,input/OTF\Firefox 2023-05-22 14.15 profile.json,31579941,3943.660606060606,0.002745808333,183.905,98.671,131.818,141.183
451,input/OTF\Firefox 2023-05-22 14.16 profile(1).json,32474217,3555.8870056497176,0.003098791667,187.28,108.861,142.019,145.954
452,input/OTF\Firefox 2023-05-22 14.16 profile.json,33058611,2731.063829787234,0.003090570833,199.01,117.876,154.426,157.038
453,input/OTF\Firefox 2023-05-22 14.17 profile(1).json,32844457,2247.0466321243525,0.0031869625,195.069,113.953,141.652,157.216
454,input/OTF\Firefox 2023-05-22 14.17 profile.json,34264790,2127.2538860103627,0.0030855208329999997,190.684,105.728,131.252,148.809
455,input/OTF\Firefox 2023-05-22 14.18 profile(1).json,32727873,2085.708542713568,0.003476725,218.695,126.937,159.881,171.016
456,input/OTF\Firefox 2023-05-22 14.18 profile.json,31479468,3112.6486486486488,0.0029860125,201.367,110.307,139.287,158.842
457,input/OTF\Firefox 2023-05-22 14.19 profile(1).json,31079301,2155.1111111111113,0.0032001875,194.295,117.363,142.248,148.847
458,input/OTF\Firefox 2023-05-22 14.19 profile(2).json,32455182,3161.909090909091,0.002727070833,182.813,112.31,129.916,149.19
459,input/OTF\Firefox 2023-05-22 14.19 profile.json,31906869,2160.6497461928934,0.003304641667,208.958,119.19,136.316,164.714
460,input/OTF\Firefox 2023-05-22 14.20 profile(1).json,31579251,2362.2127659574467,0.0032507625,219.137,117.495,154.794,172.384
461,input/OTF\Firefox 2023-05-22 14.20 profile.json,33822777,3257.1428571428573,0.00317265,191.691,103.965,125.294,149.797
462,input/OTF\Firefox 2023-05-22 14.21 profile(1).json,32484533,2178.321243523316,0.0030531625,204.161,121.213,139.735,159.061
463,input/OTF\Firefox 2023-05-22 14.21 profile(2).json,32770502,2147.4679802955666,0.00301095,194.513,120.292,138.459,153.216
464,input/OTF\Firefox 2023-05-22 14.21 profile.json,31429632,2251.935135135135,0.0030525375,189.635,120.761,139.88,158.491
465,input/OTF\Firefox 2023-05-22 14.22 profile(1).json,34975755,2677.5686274509803,0.003130470834,197.424,107.194,133.139,152.014
466,input/OTF\Firefox 2023-05-22 14.22 profile.json,32070286,1803.9298245614036,0.003364016667,213.697,116.016,161.915,167.817
467,input/OTF\Firefox 2023-05-22 14.23 profile(1).json,34449990,2186.814814814815,0.0034902749999999997,221.802,129.499,155.475,185.4
468,input/OTF\Firefox 2023-05-22 14.23 profile.json,32720151,1426.3762376237623,0.003868845834,262.167,168.157,198.034,219.546
469,input/OTF\Firefox 2023-05-22 14.27 profile.json,32600855,1664.5470085470085,0.003927633333,253.134,109.424,154.746,210.387
470,input/OTF\Firefox 2023-05-22 14.28 profile.json,32294080,2257.5833333333335,0.003451975,210.489,127.537,151.654,169.371
471,input/OTF\Firefox 2023-05-22 14.52 profile.json,30892905,2705.6170212765956,0.002942329166,187.895,104.785,138.598,148.495
472,input/OTF\Firefox 2023-05-22 14.53 profile(1).json,31655151,3156.1348314606744,0.0027649375,176.918,101.869,128.319,138.124
473,input/OTF\Firefox 2023-05-22 14.53 profile.json,31444249,2770.053475935829,0.003025583333,192.973,122.998,147.028,149.219
474,input/OTF\Firefox 2023-05-22 14.54 profile(1).json,34559222,2289.0196078431372,0.0032847625,201.339,115.959,157.582,161.584
475,input/OTF\Firefox 2023-05-22 14.54 profile(2).json,32509098,3624.4347826086955,0.003153666667,195.67,107.243,138.114,155.178
476,input/OTF\Firefox 2023-05-22 14.54 profile.json,33897376,2244.5829145728644,0.003142491666,203.824,133.635,144.518,161.102
477,input/OTF\Firefox 2023-05-22 14.55 profile.json,33004899,2297.0746268656717,0.0031016999999999998,201.665,109.276,149.875,151.857
478,input/OTF\Firefox 2023-05-23 09.28 profile.json,36128365,683.1140939597316,0.004305716667,285.444,189.785,234.083,258.061
479,input/OTF\Firefox 2023-05-23 09.29 profile.json,31314562,1742.4918032786886,0.003211229166,208.431,107.004,154.612,162.451
480,input/OTF\Firefox 2023-05-23 09.30 profile(1).json,32895338,1529.9213973799126,0.0030849375,206.294,115.502,147.291,169.446
481,input/OTF\Firefox 2023-05-23 09.30 profile.json,33395439,1531.0625,0.00327765,212.553,105.133,152.599,170.976
482,input/OTF\Firefox 2023-05-23 09.31 profile(1).json,33952605,1347.0534351145038,0.003340658333,215.192,108.286,148.981,173.244
483,input/OTF\Firefox 2023-05-23 09.31 profile(2).json,34569616,1176.4033613445379,0.0033058124999999997,203.891,102.983,135.991,158.669
484,input/OTF\Firefox 2023-05-23 09.31 profile.json,33424601,1441.6623376623377,0.003322029166,211.097,99.97,150.861,167.256
485,input/OTF\Firefox 2023-05-23 09.32 profile(1).json,36012665,1392.4014336917562,0.003975329167,254.445,110.072,199.186,211.996
486,input/OTF\Firefox 2023-05-23 09.32 profile.json,34349214,2141.0782608695654,0.003456370833,216.871,103.605,156.049,177.494
487,input/OTF\Firefox 2023-05-23 09.33 profile(1).json,33240831,1727.103448275862,0.0032599125,203.618,97.444,146.21,167.626
488,input/OTF\Firefox 2023-05-23 09.33 profile(2).json,36987720,1519.5213675213674,0.002867183333,200.348,109.511,146.613,162.567
489,input/OTF\Firefox 2023-05-23 09.33 profile.json,32912144,1109.5714285714287,0.003261416667,202.967,101.569,149.325,155.068
490,input/OTF\Firefox 2023-05-23 09.34 profile(1).json,32757025,1026.4454148471616,0.003060004167,200.3,103.061,139.552,158.914
491,input/OTF\Firefox 2023-05-23 09.34 profile.json,33659251,1379.9333333333334,0.003275275,212.257,126.321,154.165,174.66
492,input/OTF\Firefox 2023-05-23 09.35 profile(1).json,32094561,1541.5172413793102,0.003331158334,199.792,86.268,138.558,160.259
493,input/OTF\Firefox 2023-05-23 09.35 profile(2).json,34369941,2408.1731601731603,0.00317865,198.465,101.263,140.16,158.774
494,input/OTF\Firefox 2023-05-23 09.35 profile.json,33890323,1330.152466367713,0.003097758333,198.444,95.382,144.468,153.451
495,input/OTF\Firefox 2023-05-23 09.36 profile(1).json,34255763,1220.3636363636363,0.003198979167,200.929,103.944,137.887,158.422
496,input/OTF\Firefox 2023-05-23 09.36 profile.json,33548014,1331.1464435146443,0.003351925,207.803,97.934,155.5,166.32
497,input/OTF\Firefox 2023-05-23 09.37 profile(1).json,34945276,1388.2821576763486,0.0032562458339999998,200.353,95.581,135.924,161.962
498,input/OTF\Firefox 2023-05-23 09.37 profile(2).json,33503363,1311.3125,0.003611375,227.525,113.786,168.03,195.393
499,input/OTF\Firefox 2023-05-23 09.37 profile.json,33984062,940.1422924901186,0.0035432625,226.151,101.497,150.914,184.022
